,turn_id,Q0,passage_id,relevance_score,passage
31673,102_2,0,CAR_7d9a9efa6e599dd51e6d40d86d9c8de8d7ad0b11,0,"In FY 2014, Social Security, Medicare, and Medicaid were the largest individual mandatory expenditures, together accounting for about 73 percent of all mandatory spending. Various income security programs, such as SNAP, unemployment compensation, and earned income and child tax credits, accounted for an additional 18 percent of mandatory spending."
31715,102_2,0,MARCO_2364863,0,"DEFINITION of 'Social Security' A United States federal program of social insurance and benefits developed in 1935. The Social Security program's benefits include retirement income, disability income, Medicare and Medicaid, and death and survivorship benefits. Social Security is one of the largest government programs in the world, paying out hundreds of billions of dollars per year."
31726,102_2,0,MARCO_3105049,0,"When Do Social Security Disability Benefits Start? Your Social Security Disability Benefits, if your benefits application is approved, will be paid beginning with the 6th full month after the date your disability actually began. So, if your disability began on January 1, 2004, your benefits would start in July, 2004. Also, your Social Security Benefits are paid in the month after the month they are due. For example, January benefits are paid in February."
31662,102_2,0,CAR_183616a51bfb86d03a9b4b5037437de0a50d3cd6,0,"In 2010, Higgins, along with many other congressional members, sent a letter to President Barack Obama encouraging him to keep social security, and make it stronger, saying “We write today to express our strong support for Social Security and our view that it should be strengthened. We oppose any cuts to Social Security benefits, including raising the retirement age. We also oppose any effort to privatize Social Security, in whole or in part...cutting Social Security benefits beyond the already scheduled increase in the retirement age from 65 to 67 would create even more needless hardship for millions of vulnerable Americans.” This was in response to President Obama giving the task of cutting government spending to the National Commission on Fiscal Responsibility and Reform, on October 15, 2010. The letter also stressed that Social Security is “prohibited by law from adding to the national budget deficit.”"
31825,102_3,0,MARCO_4206651,0,"And, if you are receiving both Social Security benefits and SSI payments, your Social Security check will be deposited on the third day of the month. You should also know that Social Security beneficiaries who started receiving benefits before 1997, their Social Security checks are paid on the third day of the month. To get a complete schedule of 2015 payment dates, visit ssa.gov/pubs/EN-05-10031-2015.pdf. Direct Deposit Delivery."
31874,102_3,0,MARCO_8514275,0,How much your monthly disability check will be depends on whether you'll receive Social Security Disability (SSD) or Supplemental Security Income (SSI). SSD is for workers who are insured under the Social Security retirement system.ow much your monthly disability check will be depends on whether you'll receive Social Security Disability (SSD) or Supplemental Security Income (SSI). SSD is for workers who are insured under the Social Security retirement system.
31870,102_3,0,MARCO_8165913,0,"Kimberly Foss, certified financial planner and founder of Empyrion Wealth Management, said the first thing retirees should do with their Social Security check is confirm they received the correct amount. After you confirm that your Social Security check is accurate, it's time to budget it properly."
31802,102_3,0,MARCO_2719660,0,"Officially, the first social security number issued was 055-09-0001 and it was assigned to John David Sweeney. 11. Sweeney died of a heart attack in 1974 at the age of 61; ironically, he never received a single penny of Social Security benefits."
31847,102_3,0,MARCO_5262473,0,"â Walmart. The nationâs largest retailer will cash your check at the cost of $3 per check of $1,o00 or less or $6 for each check valued at $1,000.01 to $5,000. â 7-Eleven. Some 7-Eleven kicks will cash your checks for a flat 0.99% fee, which is not too expensive if youâre cashing small checks.Check-cashing stores are also popular places for cashing checks, but the cost will often depend on the value of the check. Expect to pay a fee that ranges from 1-4% of the check amount.If the check amounts are high ($1,000 or more), however, the bank fees are lower. In the end, you may want to compare the total cost before actually cashing the check â the difference could be significant if the check amount is high.ome 7-Eleven kicks will cash your checks for a flat 0.99% fee, which is not too expensive if youâre cashing small checks. Check-cashing stores are also popular places for cashing checks, but the cost will often depend on the value of the check."
31952,102_4,0,MARCO_3237586,0,"Q1: When did Social Security start? A: The Social Security Act was signed by FDR on 8/14/35. Taxes were collected for the first time in January 1937 and the first one-time, lump-sum payments were made that same month. Regular ongoing monthly benefits started in January 1940."
31958,102_4,0,MARCO_3845329,0,"History of Social Security in the United States. A limited form of the Social Security program began as a measure to implement social insurance during the Great Depression of the 1930s, when poverty rates among senior citizens exceeded 50 percent."
31978,102_4,0,MARCO_5033940,0,"United States History. The Social Security Act. At approximately 3:30 p.m. on August 14, 1935, the Social Security Act* became law above President Franklin D. Roosevelt`s signature. The Social Security Act is one of the truly momentous legislative accomplishments in United States history."
31964,102_4,0,MARCO_4143554,0,"When Did Social Security and Medicare Start? Franklin D. Roosevelt signed the Social Security Act in August 1935. The first one-time, lump-sum payments were made in January 1937, and regular monthly benefits were first paid in January 1940. Medicare wasn't enacted until July 1965, with the first beneficiaries signing up approximately one year later."
31931,102_4,0,CAR_e9a8b23919660579d3a47bb929c1bd13b9d63778,0,"Trump has pledged to balance the budget in ten years; not cut Social Security or Medicare; increase defense spending; and enact tax cuts that would lose $9.5 trillion of revenues over the next decade. Economist Jared Bernstein notes that it is mathematically impossible to fulfill all of these pledges, writing: 'Trump would need to cut spending outside the Social Security, Medicare, and defense by 114 percent to make his budget balance, which is, of course, impossible.' The fact-checking website PolitiFact similarly concluded: 'Trump's tax plan means either unprecedented spending cuts or increased federal borrowing. But Trump has released no details about the gap, all the while vowing to protect Social Security and Medicare, two of the largest line items on the federal budget.'"
32033,102_5,0,MARCO_1367418,0,"How Much Do I Owe in Federal Student Loans? Learning how much you owe in federal loan repayment is easy. The National Student Loan Data System (NSLDS), a database managed by the Department of Education (DOE), shows you everything that you need to know about how much you owe federal student aid and loans."
32155,102_5,0,MARCO_6798987,0,"Understand the different ways you can find out how much you owe the IRS if you are unsure. Many people who haven't paid attention to IRS CP Letters, or have moved, may be unsure. The first step to find the right tax resolution is to know how much you owe before you can begin to resolve major tax problems.inding out how much you owe can be done in a few ways: 1) You can show up at your local IRS office or you can give the IRS a call. You can use IRS.gov to find out where your closest IRS office is or just call the national 1-800 number which is 1-800-829-1040."
